date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:58	2387/2387	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:19:56%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Ffaqs%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedbe95.json	(from http://wpdemo.archiwp.com/engitech/faqs/)
11:19:59	8799/8799	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:19:59%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1476	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1476.json	(from http://wpdemo.archiwp.com/engitech/coming-soon/)
11:19:59	2422/2422	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:00%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fcoming-soon%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embeddaa8.json	(from http://wpdemo.archiwp.com/engitech/coming-soon/)
11:19:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:20:00%20GMT	http://wpdemo.archiwp.com/engitech/?p=1476	D:/web/wpdemo.archiwp.com/engitech/index3be1.html	(from http://wpdemo.archiwp.com/engitech/coming-soon/)
11:20:00	2488/2488	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:20:00%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fcoming-soon%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed346c	(from http://wpdemo.archiwp.com/engitech/coming-soon/)
11:20:00	1357/1357	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:23%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/logo-cs.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/logo-cs.png	(from http://wpdemo.archiwp.com/engitech/coming-soon/)
11:20:01	15948/15948	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:22:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2407.css?ver=1678695731	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-24079bf0.css	(from http://wpdemo.archiwp.com/engitech/it-services/)
11:20:02	29504/29504	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:02%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2407	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2407.json	(from http://wpdemo.archiwp.com/engitech/it-services/)
11:20:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:20:03%20GMT	http://wpdemo.archiwp.com/engitech/?p=2407	D:/web/wpdemo.archiwp.com/engitech/index2807.html	(from http://wpdemo.archiwp.com/engitech/it-services/)
11:20:03	2422/2422	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fit-services%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed3838.json	(from http://wpdemo.archiwp.com/engitech/it-services/)
11:20:04	2488/2488	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:20:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fit-services%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed6f3c	(from http://wpdemo.archiwp.com/engitech/it-services/)
11:20:05	10023/10023	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:22:18%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1583.css?ver=1678695738	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-15831cb2.css	(from http://wpdemo.archiwp.com/engitech/it-services/web-development/)
11:20:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:20:07%20GMT	http://wpdemo.archiwp.com/engitech/?p=1583	D:/web/wpdemo.archiwp.com/engitech/indexd9dd.html	(from http://wpdemo.archiwp.com/engitech/it-services/web-development/)
11:20:07	2468/2468	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:06%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fit-services%2Fweb-development%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed0dd3.json	(from http://wpdemo.archiwp.com/engitech/it-services/web-development/)
11:20:07	37833/37833	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1583	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1583.json	(from http://wpdemo.archiwp.com/engitech/it-services/web-development/)
11:20:07	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:20:07%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fit-services%2Fweb-development%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedba3d	(from http://wpdemo.archiwp.com/engitech/it-services/web-development/)
11:20:09	20334/20334	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:29:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2076.css?ver=1678696145	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2076b8f4.css	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:20:11%20GMT	http://wpdemo.archiwp.com/engitech/?p=2076	D:/web/wpdemo.archiwp.com/engitech/index28fe.html	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:12	2483/2483	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:10%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fit-services%2Fmobile-development%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed90ab.json	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:12	2547/2547	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:20:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fit-services%2Fmobile-development%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed0591	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:15	100826/100826	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:26%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/pic1-service1.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/pic1-service1.png	(from http://wpdemo.archiwp.com/engitech/it-services/web-development/)
11:20:15	678/678	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:23:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1866.css?ver=1678695812	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1866974a.css	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:16	44104/44104	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:09%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2076	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2076.json	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:16	25353/25353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/app-watch-1.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/app-watch-1.jpg	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:18	15277/15277	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1866	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1866.json	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:20:18%20GMT	http://wpdemo.archiwp.com/engitech/?p=1866	D:/web/wpdemo.archiwp.com/engitech/index37d5.html	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:18	2437/2437	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-grid%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed111a.json	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:21	2503/2503	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:20:20%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-grid%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed5185	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:21	133556/133556	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/apple-w.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/apple-w.png	(from http://wpdemo.archiwp.com/engitech/it-services/mobile-development/)
11:20:27	223034/223034	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2009:30:14%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/your-new-reality/	D:/web/wpdemo.archiwp.com/engitech/portfolio/your-new-reality/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:28	46702/46702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8-720x720.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8-720x720.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:31	61545/61545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:39%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project9-720x720.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project9-720x720.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:31	76573/76573	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x720.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x720.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:40	223052/223052	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:04:26%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/	D:/web/wpdemo.archiwp.com/engitech/portfolio/crypto-app-project/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:42	223254/223254	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:01:22%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/	D:/web/wpdemo.archiwp.com/engitech/portfolio/immersive-experience/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:43	483/483	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:43:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1914.css?ver=1678696984	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-191474c6.css	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:44	44017/44017	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:36%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project12-720x720.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project12-720x720.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-grid/)
11:20:45	14537/14537	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:45%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1914	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/1914.json	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:20:46%20GMT	http://wpdemo.archiwp.com/engitech/?p=1914	D:/web/wpdemo.archiwp.com/engitech/index5d04.html	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:46	2452/2452	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:20:46%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-masonry%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedd4dc.json	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:47	2518/2518	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:20:47%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-masonry%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed35ea	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:54	60027/60027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x564.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x564.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:56	46664/46664	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:20:58	65085/65085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:45%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project5-720x545.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project5-720x545.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:21:01	91329/91329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x662.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x662.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:21:02	520/520	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:39:21%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2036.css?ver=1678696761	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-20363517.css	(from http://wpdemo.archiwp.com/engitech/portfolio-slider/)
11:21:03	56454/56454	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x584.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x584.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:21:04	39924/39924	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:36%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project12-720x662.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project12-720x662.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:21:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:21:06%20GMT	http://wpdemo.archiwp.com/engitech/?p=2036	D:/web/wpdemo.archiwp.com/engitech/index5f0e.html	(from http://wpdemo.archiwp.com/engitech/portfolio-slider/)
11:21:06	14140/14140	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2036	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2036.json	(from http://wpdemo.archiwp.com/engitech/portfolio-slider/)
11:21:06	2447/2447	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-slider%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed8aed.json	(from http://wpdemo.archiwp.com/engitech/portfolio-slider/)
11:21:06	75251/75251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project9.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project9.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio-masonry/)
11:21:06	2513/2513	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:21:06%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-slider%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedb6d4	(from http://wpdemo.archiwp.com/engitech/portfolio-slider/)
11:21:07	937/937	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:36:23%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2441.css?ver=1678696583	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2441bbd9.css	(from http://wpdemo.archiwp.com/engitech/portfolio-full-width/)
11:21:08	15224/15224	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:08%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2441	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2441.json	(from http://wpdemo.archiwp.com/engitech/portfolio-full-width/)
11:21:08	2467/2467	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:08%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-full-width%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed93e1.json	(from http://wpdemo.archiwp.com/engitech/portfolio-full-width/)
11:21:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:21:09%20GMT	http://wpdemo.archiwp.com/engitech/?p=2441	D:/web/wpdemo.archiwp.com/engitech/index47f0.html	(from http://wpdemo.archiwp.com/engitech/portfolio-full-width/)
11:21:09	2533/2533	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:21:09%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-full-width%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed27bc	(from http://wpdemo.archiwp.com/engitech/portfolio-full-width/)
11:21:10	767/767	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:39:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2438.css?ver=1678696771	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2438c119.css	(from http://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
11:21:11	15197/15197	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:10%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2438	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2438.json	(from http://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
11:21:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:21:11%20GMT	http://wpdemo.archiwp.com/engitech/?p=2438	D:/web/wpdemo.archiwp.com/engitech/indexd684.html	(from http://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
11:21:12	2447/2447	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-no-gap%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed4a72.json	(from http://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
11:21:14	2513/2513	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:21:13%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-no-gap%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed63ee	(from http://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
11:21:15	3857/3857	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:12:35%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1825.css?ver=1678695155	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1825e55e.css	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:15	821/821	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/feed/	D:/web/wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/feed/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:21:16%20GMT	http://wpdemo.archiwp.com/engitech/?p=1825	D:/web/wpdemo.archiwp.com/engitech/index1b9e.html	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:16	2630/2630	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fecommerce-website%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedd3eb.json	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:17	2729/2729	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:21:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fecommerce-website%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embeddae8	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:26	53427/53427	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:27%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s1.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s1.png	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:27	55561/55561	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:28%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s2.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s2.png	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:27	4279/4279	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:21:50%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1827.css?ver=1678695710	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-18271afe.css	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:21:28	830/830	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/feed/	D:/web/wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/feed/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:21:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:21:29%20GMT	http://wpdemo.archiwp.com/engitech/?p=1827	D:/web/wpdemo.archiwp.com/engitech/index72ff.html	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
